iter,fes,curr_bestf,bestf,time,distance_history,distance_gen,distance_train,d1_loss,d1_real,d1_fake,d1_Wdistance,d2_loss,d2_real,d2_fake,d2_Wdistance,g_loss,g_d1_loss,g_d2_loss,spread_history,spread_gen,spread_train,best_x
0,1000,642763.2,642763.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1337.9664     25.262085   87.05351   205.86221     9.286302  378.6096
 1628.8242   1676.099   ]"
1,1500,9589641.43350834,642763.1875,17.861218214035034,28.65007688392311,29.735016611600233,28.65007688392311,-5247.48486328125,6992.44189453125,-3131.805908203125,10124.248046875,-5099.8466796875,8687.1328125,-811.0076904296875,9498.140625,3426.49609375,-3367.719482421875,-1175.53369140625,698.4175,701.34094,698.4175,"[1337.9664     25.262085   87.05351   205.86221     9.286302  378.6096
 1628.8242   1676.099   ]"
11,6500,10626146.33857727,642763.1875,207.91865754127502,27.439129334068905,28.69523464772116,26.57575865949713,-1767.9154052734375,-19983.61328125,-23079.3203125,3095.70703125,-4062.91064453125,7553.111328125,-1290.5755615234375,8843.6865234375,22882.69921875,-22836.033203125,-933.3179321289062,707.4688980337693,701.52734,703.19666,"[1337.96643066   25.26208496   87.05351257  205.86221313    9.28630161
  378.60958862 1628.82421875 1676.09899902]"
21,11500,9592691.042078154,552242.1355044047,396.8817274570465,31.489099387060335,28.42182071659507,28.713677084164484,-2140.223388671875,-6123.2783203125,-9203.3759765625,3080.09765625,-4882.6162109375,7631.25537109375,-1462.693359375,9093.94921875,9305.107421875,-9236.92578125,-1363.62890625,724.1444389964711,701.809,714.1891708888428,"[1450.34122798   29.70993411   85.32968233   61.66747762   68.52480835
  908.83444118  987.42098164 2347.9559462 ]"
31,16500,8949763.920765122,434511.79732152884,584.129457950592,43.788832862062165,28.139294413605903,32.81906534966669,65.289306640625,1194.619384765625,-190.99166870117188,1385.611083984375,-7103.97021484375,10291.5576171875,-1642.9359130859375,11934.4931640625,241.8783721923828,-172.30471801757812,-1391.4730224609375,732.9309477583145,701.95123,726.6145632450244,"[1315.65779329   18.96347563   86.69377263  120.92208137   25.45416109
  676.25274194 1320.07999127 2054.02871485]"
41,21500,9146555.871383067,226566.44347221474,772.1859092712402,95.32239422716488,29.425284552358185,51.1129824343302,-2261.893310546875,6524.70849609375,2184.4873046875,4340.22119140625,-6453.1533203125,8572.693359375,-2242.2578125,10814.951171875,-2369.154052734375,2460.53857421875,-1827.6898193359375,746.5678640681325,701.712,734.5524949793257,"[1415.46709071   22.23461459   86.17582451   50.02475616   61.66802048
 1025.42036521  891.63532367 2382.83510828]"
51,26500,9703471.325744027,226566.44347221474,958.1369507312775,87.45056981706229,29.382621831130425,97.1124815067246,-3136.97314453125,15686.2978515625,10035.1630859375,5651.134765625,-5104.87548828125,9188.2841796875,-260.0940246582031,9448.3779296875,-9925.017578125,9948.9912109375,-479.47833251953125,757.4920996596462,701.917,749.4414492202313,"[1415.46709071   22.23461459   86.17582451   50.02475616   61.66802048
 1025.42036521  891.63532367 2382.83510828]"
61,31500,9908653.243215712,77556.79021481074,1143.9836041927338,78.30194712207425,29.924521026617896,88.6983145078884,-1872.685302734375,20489.298828125,16077.91015625,4411.388671875,-5455.5244140625,9697.9853515625,-329.6551513671875,10027.640625,-16078.611328125,16093.3857421875,-295.4933776855469,762.9538533937064,701.524,757.972982448882,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
71,36500,8394037.40449811,77556.79021481074,1329.070184469223,69.90391710712011,29.49434300752032,80.06900551863052,-2067.86083984375,23515.658203125,18997.927734375,4517.73046875,-4096.0224609375,8088.63037109375,-457.18804931640625,8545.818359375,-19195.146484375,19200.330078125,-103.68879699707031,768.7049463827917,701.46313,763.7744922648376,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
81,41500,10622969.600174215,77556.79021481074,1514.1766221523285,60.50331070042912,29.171191494076215,70.55793544774883,-2963.162109375,26859.736328125,20893.41015625,5966.326171875,-6338.38525390625,9385.0751953125,-1261.8729248046875,10646.9482421875,-21477.68359375,21509.208984375,-630.5036010742188,772.0945398002845,700.8987,769.5953035461034,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
91,46500,9334040.837171348,77556.79021481074,1698.0353636741638,54.96577615722095,29.53785192190784,61.47590382206836,-3392.609375,27339.443359375,21079.298828125,6260.14453125,-3689.36865234375,6830.39794921875,-1196.5640869140625,8026.9619140625,-20831.40625,20907.521484375,-1522.320556640625,774.867368582884,701.45825,772.6043087354952,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
101,51500,8736618.340892013,77556.79021481074,1882.7265014648438,56.589152652391306,29.145602790181798,56.594693909918135,-5007.185546875,28271.62109375,20197.123046875,8074.498046875,-5574.76123046875,9032.8720703125,-750.0581665039062,9782.9306640625,-20052.439453125,20088.478515625,-720.7781372070312,776.3062484373299,701.7437,774.9530811568196,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
111,56500,10206086.064679496,77556.79021481074,2067.179188966751,55.50279172580336,28.88929949398294,59.20817594364963,-3039.3232421875,26307.259765625,19744.125,6563.134765625,-4430.0498046875,8512.2646484375,-882.9304809570312,9395.1953125,-19250.107421875,19290.03125,-798.459716796875,776.2259152753247,700.7128,776.353376775733,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
121,61500,10111200.608282015,77556.79021481074,2250.478584766388,50.20736028506442,29.765393106595997,57.07022524533643,-3707.736328125,25556.197265625,18348.09765625,7208.099609375,-4389.8486328125,7027.6806640625,-1453.5316162109375,8481.2119140625,-17701.048828125,17796.955078125,-1918.1434326171875,775.7974757458694,700.86597,776.3874498626883,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
131,66500,9686190.277290443,77556.79021481074,2434.02530837059,45.87415285365144,29.277330368012375,51.16000223978752,-2668.175537109375,25844.7421875,19687.462890625,6157.279296875,-3550.77197265625,7944.44970703125,-128.80101013183594,8073.25048828125,-19181.041015625,19208.919921875,-557.5806274414062,778.2367724671503,702.0216,776.2366742750716,"[1440.9868695    25.72046408   86.03900567   24.63042706   62.43905883
 1078.10766522  780.20278428 2444.30861314]"
141,71500,9010614.958816046,71770.5268600294,2617.515422821045,44.88793199977839,28.96475370703185,46.76480303430877,-3699.939453125,26512.0703125,19535.080078125,6976.990234375,-5306.26025390625,8270.2431640625,-1511.7547607421875,9781.998046875,-19568.875,19635.498046875,-1332.4771728515625,779.9675474575456,701.72614,778.6810242463556,"[1432.34734056   24.09886834   86.59695987   41.14036314   58.85556448
  949.43354515  830.25520983 2435.97111863]"
151,76500,8084437.556731496,68492.25091147162,2799.7633776664734,42.782431773712844,29.305571674233676,45.84067936956012,-3777.50146484375,27701.1875,20611.201171875,7089.986328125,-5853.97412109375,9799.3154296875,-935.5183715820312,10734.833984375,-20471.12109375,20527.021484375,-1118.008056640625,781.794610512233,701.7356,780.8010964238529,"[1434.17511294   25.67693847   86.49742676   35.5823591    61.42801197
 1053.99694146  829.75985597 2440.33522406]"
161,81500,9367585.445783671,39556.80656264651,2982.549255847931,41.058620579502545,29.84115725377429,45.04271589353753,-3799.9990234375,28789.341796875,21560.814453125,7228.52734375,-5223.484375,9364.84375,-381.5120544433594,9746.35546875,-21541.076171875,21569.6484375,-571.4360961914062,783.6942334154078,701.78217,782.3239388669983,"[1348.15505263   27.63248368   86.1667181    39.00442746   57.34982267
 1050.80920994  813.05316525 2454.42615273]"
171,86500,9624389.00891499,39556.80656264651,3164.6123411655426,38.18969143423397,28.730981259400238,41.94582931285199,-4011.930419921875,28639.5546875,21148.1953125,7491.359375,-4601.744140625,6873.42529296875,-1952.7498779296875,8826.1748046875,-21623.314453125,21723.357421875,-2000.867431640625,785.2712311296159,701.44086,783.848784268688,"[1348.15505263   27.63248368   86.1667181    39.00442746   57.34982267
 1050.80920994  813.05316525 2454.42615273]"
181,91500,10023982.079676604,39556.80656264651,3345.7257001399994,36.513922597037386,30.22413872691362,39.48647575871085,-3425.0224609375,28420.599609375,21390.119140625,7030.48046875,-6747.05908203125,9834.1650390625,-1587.6002197265625,11421.765625,-21133.7109375,21203.37109375,-1393.1920166015625,785.76060983132,701.96075,785.3145723328587,"[1348.15505263   27.63248368   86.1667181    39.00442746   57.34982267
 1050.80920994  813.05316525 2454.42615273]"
191,96500,9944814.723553509,39556.80656264651,3527.853727579117,34.912439451408005,28.52096963764645,37.78632260308017,-4170.65625,30058.541015625,22036.521484375,8022.01953125,-6078.59375,9116.888671875,-1205.251708984375,10322.140625,-21677.587890625,21702.978515625,-507.81536865234375,786.9829370149158,702.6778,786.0787400509912,"[1348.15505263   27.63248368   86.1667181    39.00442746   57.34982267
 1050.80920994  813.05316525 2454.42615273]"
201,101500,9001851.847971193,39556.80656264651,3709.6344587802887,34.696947454199965,29.401274271235643,35.64936523040056,-4149.126953125,30026.392578125,22143.12890625,7883.263671875,-5248.8671875,9428.046875,-642.2781372070312,10070.3251953125,-22038.466796875,22071.48828125,-660.4432983398438,789.1090145956877,701.72327,787.1689311269726,"[1348.15505263   27.63248368   86.1667181    39.00442746   57.34982267
 1050.80920994  813.05316525 2454.42615273]"
211,106500,8726480.280296762,39556.80656264651,3890.8870470523834,32.15657361904345,28.02677391616413,36.411976437434994,-4618.5859375,31060.82421875,22451.435546875,8609.388671875,-4202.68359375,7891.9365234375,-1106.453857421875,8998.390625,-22683.74609375,22733.935546875,-1003.7796630859375,791.7939099881842,701.3887,789.682616263044,"[1348.15505263   27.63248368   86.1667181    39.00442746   57.34982267
 1050.80920994  813.05316525 2454.42615273]"
