iter,fes,curr_bestf,bestf,time,distance_history,distance_gen,distance_train,d1_loss,d1_real,d1_fake,d1_Wdistance,d2_loss,d2_real,d2_fake,d2_Wdistance,g_loss,g_d1_loss,g_d2_loss,spread_history,spread_gen,spread_train,best_x
221,6780,1937031.4366869982,201733.8125,945.8123536109924,132.74362698645203,58.02624619176905,132.74362698645203,-3948.41796875,32123.001953125,23868.21484375,8254.787109375,-6199.3427734375,30347.689453125,19233.287109375,11114.40234375,-29277.564453125,23558.353515625,19064.03515625,743.9828,674.07446,743.9828,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
231,7080,1638088.318635442,201733.8125,984.040125131607,170.48982179722847,67.71791329770767,170.48982179722847,-5194.8427734375,30149.02734375,21652.2109375,8496.81640625,-5720.24755859375,30019.720703125,18899.79296875,11119.927734375,-27313.388671875,21575.83984375,19125.162109375,745.79456,678.8565,745.79456,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
241,7380,1815162.7638059324,201733.8125,1022.057356595993,193.8006379569835,68.81910553310287,193.8006379569835,-5918.4580078125,32913.5859375,22642.3515625,10271.234375,-5646.2861328125,30161.3046875,19484.99609375,10676.30859375,-29074.3125,23088.166015625,19953.82421875,748.0984,669.79895,748.0984,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
251,7680,1882850.616711528,201733.8125,1060.028358221054,237.46476027561783,60.058028372030435,237.46476027561783,-5986.103515625,33593.2421875,23254.67578125,10338.56640625,-7817.732421875,32675.326171875,20113.126953125,12562.19921875,-29712.76171875,23578.451171875,20447.701171875,750.677,675.28864,750.677,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
261,7980,1619859.107162477,201733.8125,1098.0001356601715,273.8788490904332,65.06195377462474,273.8788490904332,-3781.6064453125,30434.32421875,22128.06640625,8306.2578125,-5879.8115234375,30656.154296875,19457.78125,11198.373046875,-28342.80078125,22380.123046875,19875.587890625,751.57684,669.8928,751.57684,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
271,8280,1556558.9423449906,201733.8125,1135.9774072170258,295.69890362256524,67.43995136795787,295.69890362256524,-6702.71435546875,36217.890625,24785.99609375,11431.89453125,-6021.4658203125,30710.646484375,19833.6640625,10876.982421875,-30501.80859375,24641.154296875,19535.509765625,754.2687,667.0828,754.2687,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
281,8580,1739051.3391101505,201733.8125,1174.2194981575012,334.36561481981363,60.89003121033431,334.36561481981363,-6941.51611328125,37659.33984375,25070.0546875,12589.28515625,-4679.03857421875,30176.20703125,20665.361328125,9510.845703125,-30972.326171875,24817.798828125,20515.087890625,755.9818,672.1298,755.9818,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
291,8880,1574939.5372038006,201733.8125,1212.483559846878,357.4018010529214,70.6063910631709,357.4018010529214,-6786.75390625,39799.31640625,27514.701171875,12284.615234375,-5252.52587890625,30630.294921875,20494.64453125,10135.650390625,-33523.11328125,27413.875,20364.12890625,760.64746,672.7515,760.64746,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
301,9180,1771515.0520231677,201733.8125,1251.178344488144,386.96129266299545,66.16032511866531,386.96129266299545,-6831.36865234375,41363.0,28433.6328125,12929.3671875,-4273.00048828125,30266.58984375,21042.51171875,9224.078125,-34965.16796875,28610.771484375,21181.31640625,761.84674,672.6675,761.84674,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
311,9480,1851066.9485154478,201733.8125,1289.422636270523,389.1930886428846,59.4182357469811,389.1930886428846,-6905.24169921875,41275.27734375,27761.271484375,13514.005859375,-7712.421875,32896.765625,20484.357421875,12412.408203125,-33247.36328125,27206.990234375,20134.576171875,763.8819,675.0684,763.8819,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
321,9780,1923484.5159904798,201733.8125,1327.451886177063,407.22110019148664,67.40552700060981,407.22110019148664,-8176.35986328125,42367.5,28031.435546875,14336.064453125,-4431.36279296875,28656.677734375,19461.19921875,9195.478515625,-33069.4375,27380.251953125,18963.951171875,766.5563,669.8798,766.5563,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
331,10080,1809646.8374565444,201733.8125,1365.5818254947662,412.34491874719276,57.71803042065028,412.34491874719276,-5437.201171875,42896.4140625,31500.654296875,11395.759765625,-6270.8818359375,31709.244140625,20249.560546875,11459.68359375,-37542.95703125,31505.4375,20125.06640625,771.09564,671.6104,771.09564,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
341,10380,2006717.1790614426,201733.8125,1403.7697699069977,456.41643244367384,63.004664772613815,456.41643244367384,-6465.4013671875,45051.203125,31813.533203125,13237.669921875,-6018.69140625,31205.583984375,20105.90234375,11099.681640625,-38045.10546875,31965.98046875,20263.75,774.23236,672.6548,774.23236,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
351,10680,1451714.6909118143,201733.8125,1441.8714225292206,480.08140085048177,70.5396856725535,480.08140085048177,-9258.009765625,45499.796875,29486.595703125,16013.201171875,-5082.455078125,28337.419921875,18694.431640625,9642.98828125,-35533.5546875,29807.2265625,19087.75390625,775.2355,678.5959,775.2355,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
361,10980,1762093.3253026246,201733.8125,1479.9471912384033,505.1772011515963,68.78944314659374,505.1772011515963,-5333.5986328125,46342.4921875,33992.46484375,12350.02734375,-4520.25,28836.076171875,19603.18359375,9232.892578125,-39082.21484375,33349.1328125,19110.26953125,773.9857,675.9543,773.9857,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
371,11280,1477291.2096633578,201733.8125,1518.017496585846,518.3074356270614,69.71332295716974,518.3074356270614,-7757.1611328125,46946.89453125,32917.484375,14029.41015625,-5681.71337890625,30602.529296875,19829.927734375,10772.6015625,-39333.8984375,33299.74609375,20113.8359375,774.5673,669.63916,774.5673,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
381,11580,1534935.8165511284,201733.8125,1556.0797879695892,528.1007987324404,74.51511090774832,528.1007987324404,-6756.06591796875,45587.2421875,32123.185546875,13464.056640625,-7003.2548828125,32645.033203125,20355.673828125,12289.359375,-38606.5703125,32426.400390625,20600.55859375,771.5855,675.5792,771.5855,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
391,11880,1939151.5251354924,201733.8125,1594.1307227611542,543.4639536059892,67.51104360830615,543.4639536059892,-6925.173828125,48692.5859375,34636.15234375,14056.43359375,-5631.59521484375,30461.146484375,20033.65234375,10427.494140625,-40412.3125,34489.1484375,19743.875,775.8004,667.9286,775.8004,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
401,12180,1589740.0620085285,201733.8125,1632.2277445793152,554.0308459450273,65.57271416135391,554.0308459450273,-5968.43212890625,45617.18359375,33511.7734375,12105.41015625,-4558.63525390625,29526.517578125,19356.294921875,10170.22265625,-39470.68359375,33674.64453125,19320.126953125,773.3387,672.1405,773.3387,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
411,12480,2139774.5660729706,201733.8125,1670.5548610687256,588.9853733810897,59.99095541223207,588.9853733810897,-7253.4677734375,45976.5390625,32071.8984375,13904.640625,-6255.78466796875,31717.701171875,20320.548828125,11397.15234375,-38033.9765625,31971.576171875,20208.00390625,770.9023,674.0071,770.9023,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
421,12780,1823881.8597181565,201733.8125,1708.7880203723907,631.4019401338037,74.32336603567931,631.4019401338037,-7220.9091796875,48065.9609375,34447.32421875,13618.63671875,-3890.4326171875,29178.373046875,19893.654296875,9284.71875,-40134.19140625,34196.44921875,19792.474609375,771.32117,672.5888,771.32117,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
431,13080,1932340.7904017814,201733.8125,1746.9269256591797,648.4425565016654,61.86814706659772,648.4425565016654,-5033.404296875,45759.8359375,34174.91015625,11584.92578125,-5920.70361328125,31255.619140625,20377.529296875,10878.08984375,-40220.48828125,34115.6328125,20349.513671875,771.0869,668.0479,771.0869,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
441,13380,1745431.3689143136,201733.8125,1786.3432841300964,677.709052523479,67.01589527761813,677.709052523479,-7809.8623046875,52054.1171875,36946.015625,15108.1015625,-5519.515625,30228.431640625,19584.384765625,10644.046875,-43489.08203125,37499.8671875,19964.05078125,776.1832,676.1172,776.1832,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
451,13680,1744745.9612414876,201733.8125,1824.7198402881622,725.6038125391934,66.64849349772452,725.6038125391934,-7293.4736328125,52128.57421875,37720.421875,14408.15234375,-7048.5595703125,32173.369140625,20037.478515625,12135.890625,-43944.6484375,37872.9765625,20238.90234375,777.7997,678.7012,777.7997,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
461,13980,1830860.456765681,201733.8125,1863.006695508957,782.9428533826912,66.99654211335995,782.9428533826912,-8229.2265625,54578.56640625,38823.25390625,15755.3125,-4389.26220703125,29366.974609375,19847.322265625,9519.65234375,-45146.1015625,39183.83984375,19874.20703125,778.8052,671.8767,778.8052,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
471,14280,1642938.9334884582,201733.8125,1901.4194374084473,835.0429310203241,65.14379123736387,835.0429310203241,-8134.31298828125,57084.8203125,41111.21484375,15973.60546875,-6915.23876953125,30628.626953125,19024.4140625,11604.212890625,-47498.83203125,41651.0078125,19492.74609375,780.0364,680.0535,780.0364,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
481,14580,1466401.895715593,201733.8125,1939.7396206855774,857.7682108845014,64.12503033560512,857.7682108845014,-8109.27734375,55562.68359375,39309.2734375,16253.41015625,-4276.63720703125,31134.369140625,21117.771484375,10016.59765625,-45554.15234375,39266.03515625,20960.388671875,774.1452,670.165,774.1452,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
491,14880,1998738.7258087383,201733.8125,1978.0424389839172,857.7682108845014,57.290205570285934,857.7682108845014,-8482.564453125,55437.34765625,39504.7890625,15932.55859375,-4410.96484375,29701.728515625,20460.275390625,9241.453125,-45972.9140625,39773.27734375,20665.455078125,774.1452,669.7014,774.1452,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
501,15180,1407919.0974912327,201733.8125,2016.2666282653809,869.3222740524438,60.02705193324804,869.3222740524438,-6073.83203125,54779.8515625,41167.44921875,13612.40234375,-5259.53515625,30456.66796875,20342.294921875,10114.373046875,-45794.23828125,39967.9296875,19421.02734375,775.7754,673.4248,775.7754,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
511,15480,1822243.4994092248,201733.8125,2055.4995172023773,828.190107209058,64.07139712054362,828.190107209058,-6894.173828125,51341.07421875,37919.359375,13421.71484375,-6475.63818359375,32191.53515625,20384.76953125,11806.765625,-43693.35546875,37641.13671875,20174.06640625,769.74646,679.0099,769.74646,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
521,15780,1538149.7338549425,201733.8125,2104.920152425766,828.190107209058,68.38231455488271,828.190107209058,-6299.431640625,51024.6328125,37665.06640625,13359.56640625,-6016.162109375,31112.662109375,19997.416015625,11115.24609375,-44321.125,38251.4765625,20232.16796875,769.74646,673.59515,769.74646,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
531,16080,2181758.310708431,201733.8125,2148.724180698395,795.6909503358961,67.419746795108,795.6909503358961,-8518.779296875,58845.3984375,43103.3671875,15742.03125,-6947.419921875,31801.7109375,19703.400390625,12098.310546875,-49145.765625,43217.09765625,19762.2265625,776.1339,673.0851,776.1339,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
541,16380,1932228.866900181,201733.8125,2186.979570388794,800.0262077155589,58.979230751333034,800.0262077155589,-8897.103515625,64118.265625,47710.80859375,16407.45703125,-7086.154296875,32851.28125,20639.55859375,12211.72265625,-53794.53125,47603.55859375,20636.580078125,785.251,668.50354,785.251,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
551,16680,1983886.1950858652,201733.8125,2225.013641357422,800.0262077155589,68.40368441330834,800.0262077155589,-8109.0234375,63279.17578125,47001.69140625,16277.484375,-4994.49951171875,29785.00390625,19792.205078125,9992.798828125,-52412.2421875,46553.51171875,19529.09375,785.251,668.38617,785.251,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
561,16980,1642089.2061397927,201733.8125,2263.227639198303,765.9462387927109,67.88252261159542,765.9462387927109,-8600.83203125,59362.078125,44024.25390625,15337.82421875,-5691.18212890625,31279.65234375,20646.03515625,10633.6171875,-50292.2421875,44173.5390625,20395.669921875,783.1117,673.4449,783.1117,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
571,17280,1937833.7721609045,201733.8125,2301.6053471565247,765.9462387927109,51.399439907659236,765.9462387927109,-8370.71875,61151.48828125,45544.703125,15606.78515625,-6791.3740234375,31940.419921875,20514.86328125,11425.556640625,-51610.44921875,45485.52734375,20416.408203125,783.1117,676.3354,783.1117,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
581,17580,1921724.2964654916,201733.8125,2339.9770436286926,750.752074738124,65.7260053672562,750.752074738124,-7128.69970703125,58831.13671875,44963.7265625,13867.41015625,-4754.58447265625,29496.03125,19468.68359375,10027.34765625,-50915.2578125,45100.7890625,19381.56640625,785.0667,670.45825,785.0667,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
591,17880,1839977.0311046927,201733.8125,2378.360342502594,750.752074738124,60.39671049678144,750.752074738124,-7516.9716796875,61325.48828125,47107.765625,14217.72265625,-5569.77685546875,31529.392578125,20966.935546875,10562.45703125,-53779.93359375,47419.0703125,21202.875,785.0667,665.30023,785.0667,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
601,18180,1962570.8801804376,201733.8125,2416.7465715408325,765.1771726764431,61.28156657667345,765.1771726764431,-7255.603515625,61718.14453125,47801.875,13916.26953125,-7159.2919921875,33174.36328125,20859.224609375,12315.138671875,-54537.8515625,48176.27734375,21205.244140625,790.3263,672.128,790.3263,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
611,18480,2344710.6396597773,201733.8125,2455.048102617264,765.1771726764431,51.573773155536806,765.1771726764431,-6900.671875,63349.0859375,49443.75,13905.3359375,-5293.05517578125,30362.87109375,20279.490234375,10083.380859375,-55651.03125,49486.40234375,20548.755859375,790.3263,672.63416,790.3263,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
621,18780,1800590.597967237,201733.8125,2493.2243313789368,673.1757467518236,66.18318404480921,673.1757467518236,-7990.21240234375,68718.0078125,53366.70703125,15351.30078125,-6821.7265625,32498.740234375,20836.9921875,11661.748046875,-60432.96875,54111.265625,21072.337890625,786.6969,674.1672,786.6969,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
631,19080,1874444.9768570322,201733.8125,2531.623297214508,673.1757467518236,62.14155360691609,673.1757467518236,-7585.80078125,65666.15625,50768.58203125,14897.57421875,-6990.9501953125,31543.595703125,19703.755859375,11839.83984375,-56599.17578125,50644.1171875,19850.1953125,786.6969,674.51416,786.6969,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
641,19380,1382216.2401804528,201733.8125,2569.7359426021576,673.1757467518236,65.08379740836038,673.1757467518236,-8869.953125,69538.8203125,53388.8515625,16149.96875,-7165.85107421875,30961.78515625,19484.904296875,11476.880859375,-60025.15234375,54071.66796875,19844.947265625,786.6969,674.08044,786.6969,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
651,19680,1713125.7001360815,201733.8125,2608.0149936676025,672.4927439512,63.327583253191825,672.4927439512,-6816.1767578125,64211.20703125,50545.203125,13666.00390625,-4852.98095703125,29101.958984375,19395.375,9706.583984375,-56540.77734375,50711.7265625,19430.169921875,789.0966,675.2633,789.0966,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
661,19980,1821330.3749234402,201733.8125,2646.2817392349243,672.4927439512,65.88106866568664,672.4927439512,-5393.9658203125,63671.25390625,52017.98828125,11653.265625,-5944.080078125,31765.58984375,20767.908203125,10997.681640625,-57567.015625,51451.6484375,20384.560546875,789.0966,676.58014,789.0966,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
671,20280,2278323.0042003784,201733.8125,2684.5994548797607,672.4927439512,57.76574248607967,672.4927439512,-7026.109375,64264.5,50473.51953125,13790.98046875,-5234.310546875,30760.365234375,20834.82421875,9925.541015625,-56520.41796875,50359.19921875,20537.392578125,789.0966,669.71375,789.0966,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
681,20580,1947744.0843316405,201733.8125,2722.7514975070953,711.3017301487475,61.06258419831127,711.3017301487475,-7959.9287109375,68154.1328125,53166.63671875,14987.49609375,-4853.2685546875,29965.935546875,20088.962890625,9876.97265625,-59285.05078125,53341.69921875,19811.173828125,793.6182,670.3743,793.6182,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
