iter,fes,curr_bestf,bestf,time,distance_history,distance_gen,distance_train,d1_loss,d1_real,d1_fake,d1_Wdistance,d2_loss,d2_real,d2_fake,d2_Wdistance,g_loss,g_d1_loss,g_d2_loss,spread_history,spread_gen,spread_train,best_x
0,1000,807398.44,807398.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1688.1284      55.039352    85.04176     90.60112      5.2151423
  631.1475     610.73645   2559.2974   ]"
1,1050,14928575.572417842,807398.4375,4.179078578948975,38.97396763316014,66.41317667217326,38.97396763316014,-4559.05322265625,9557.3974609375,829.1361083984375,8728.26171875,-5870.48291015625,17770.916015625,5184.75341796875,12586.162109375,-1998.8416748046875,570.298583984375,4761.81005859375,826.0885,741.3526,826.0885,"[1688.1284      55.039352    85.04176     90.60112      5.2151423
  631.1475     610.73645   2559.2974   ]"
11,1550,31212279.933048923,807398.4375,49.89859747886658,50.304481602203,73.64689363673456,40.64463103226075,-3976.4501953125,7469.08056640625,-721.2013549804688,8190.28173828125,-8076.38720703125,19214.876953125,4416.17822265625,14798.69921875,-737.5980224609375,-610.5906982421875,4493.96240234375,795.1371967297832,744.49457,822.1841,"[1688.12841797   55.03935242   85.04176331   90.60112       5.21514225
  631.14752197  610.7364502  2559.29736328]"
21,2050,1e+20,807398.4375,96.69545078277588,41.51168948572679,70.1089513841818,51.606314305936365,-5842.08740234375,318.1915283203125,-11038.8173828125,11357.0087890625,-6311.1142578125,18300.357421875,4953.845703125,13346.51171875,10188.251953125,-11574.501953125,4620.83154296875,774.6004683990873,741.84283,792.0626376886269,"[1688.12841797   55.03935242   85.04176331   90.60112       5.21514225
  631.14752197  610.7364502  2559.29736328]"
31,2550,18595261.274369266,807398.4375,146.82666683197021,35.25671788568028,69.22738081844646,42.14526787035512,-4921.2685546875,-13683.3291015625,-23896.994140625,10213.6650390625,-5970.24072265625,17763.55859375,4522.9462890625,13240.6123046875,23411.490234375,-24753.630859375,4473.80419921875,730.2660236634192,743.8652,772.6736787396497,"[1688.12841797   55.03935242   85.04176331   90.60112       5.21514225
  631.14752197  610.7364502  2559.29736328]"
41,3050,1e+20,512680.28467115934,196.54719018936157,25.640367509228135,71.20824444493394,35.40159116825446,-12045.21484375,-33163.01953125,-54402.1484375,21239.12890625,-9659.216796875,20198.529296875,3725.864990234375,16472.6640625,54070.734375,-55142.69921875,3573.21728515625,721.8916785255309,744.4671,728.1232828014859,"[2140.28298336   22.91091666   87.14428465   84.26092248   26.0539841
  851.55359462  857.21646727 2387.30443706]"
51,3550,1e+20,500868.71516204317,246.2773232460022,113.28079144167671,69.48233941486151,25.640367509228135,-11660.0263671875,-36713.296875,-58626.30078125,21913.00390625,-7699.05810546875,19862.19140625,5096.341796875,14765.849609375,57457.609375,-59065.74609375,5360.46044921875,766.5301266486423,740.23834,721.8684288078592,"[1585.15115841   22.24724379   86.98566082  108.52971922   30.10591474
  937.07265255  850.07299008 2350.7689414 ]"
61,4050,1e+20,319105.8332216558,295.4706766605377,97.4565305648373,71.30197531007344,114.29126847448546,-7579.49951171875,2754.45458984375,-12571.12890625,15325.583984375,-5176.09716796875,17462.8515625,5576.2021484375,11886.6494140625,10874.748046875,-12535.537109375,5535.9619140625,793.2267839611831,742.49915,770.6259894077485,"[1822.24998059   25.97574956   87.01534157  103.1550518    42.54404407
  750.1514182   840.20783902 2404.76680734]"
71,4550,23271235.365292124,178863.19756991506,344.2026515007019,90.0554093124702,72.32437634356592,98.27930599393608,-8349.2158203125,18758.685546875,2143.91650390625,16614.76953125,-7116.13720703125,18318.896484375,4277.9599609375,14040.9365234375,-2758.8740234375,1486.715576171875,4240.52783203125,807.1174338372184,741.8825,795.4763099163304,"[1914.09820425   23.13625965   87.04464333  103.08174672   39.45110859
  775.87424612  850.71323051 2391.70443482]"
81,5050,1e+20,148711.5451373122,391.83555603027344,84.6291335325882,71.62802077258715,90.93204457951842,-10022.1298828125,29198.451171875,10703.177734375,18495.2734375,-7370.11328125,19064.103515625,3805.930908203125,15258.1728515625,-12535.6142578125,11242.2060546875,4311.359375,816.9248238486025,743.0989,807.9849514128261,"[1790.56639176   23.13428246   86.81173174   95.07076819   38.4235429
  838.45177785  826.47578016 2402.86727336]"
91,5550,1e+20,140700.7232189521,439.0578501224518,78.12360567079571,77.82371471749656,86.1397813202095,-10554.2138671875,31499.8359375,11866.294921875,19633.541015625,-8620.7724609375,20163.55859375,4246.65234375,15916.90625,-14124.4990234375,12725.2919921875,4664.02392578125,826.7182932269163,746.4585,818.3247378751281,"[1703.62275825   24.25694617   86.86835402  101.14149641   30.26143606
  767.27550658  828.62295793 2402.61195769]"
101,6050,1e+20,140700.7232189521,486.0920078754425,66.35257832743581,75.96784659060913,79.02511550027279,-9059.3017578125,35547.8984375,17098.771484375,18449.126953125,-6334.94189453125,17466.841796875,4288.4921875,13178.349609375,-18087.28515625,16774.994140625,4374.30224609375,838.699097998255,743.71967,828.3722198678495,"[1703.62275825   24.25694617   86.86835402  101.14149641   30.26143606
  767.27550658  828.62295793 2402.61195769]"
111,6550,1e+20,132055.8765173842,532.4841525554657,49.020158880604434,71.6615222662723,67.0029424180083,-11199.576171875,40977.91796875,19338.44921875,21639.46875,-7312.03173828125,18273.2421875,4118.16357421875,14155.078125,-21018.87890625,19676.75390625,4473.75146484375,850.0328581040075,744.5932,839.9878945429681,"[1831.30337658   20.28465845   87.16914963   89.79876788   39.98394215
 1030.78407362  869.60026584 2384.45544308]"
121,7050,1e+20,101808.16847606511,578.3967635631561,23.75077448458629,71.62918578003926,49.49575733717813,-14664.1337890625,47572.62890625,22062.470703125,25510.158203125,-7205.197265625,18765.650390625,4968.041015625,13797.609375,-24413.912109375,22857.98046875,5186.43994140625,859.820829559053,743.5345,850.8191464781546,"[1751.72648053   27.40131577   86.44080451   96.32016375   32.96202342
  896.86795187  775.9418615  2439.15578555]"
131,7550,1e+20,101808.16847606511,623.90775847435,23.541483418011296,70.96008965823864,23.82913321561306,-12091.6552734375,49014.85546875,24791.3203125,24223.53515625,-8309.361328125,20143.15234375,4894.453125,15248.69921875,-25453.203125,24045.21484375,4693.29248046875,860.660867901682,747.022,860.076937461927,"[1751.72648053   27.40131577   86.44080451   96.32016375   32.96202342
  896.86795187  775.9418615  2439.15578555]"
141,8050,1e+20,101808.16847606511,670.2191004753113,28.694410415867488,74.54843166802904,33.03124005569044,-11243.0185546875,47105.97265625,23514.232421875,23591.740234375,-7578.20703125,19296.62890625,4741.50830078125,14555.12109375,-24128.61328125,22681.54296875,4823.56591796875,853.1137832251663,746.9284,858.1896724266809,"[1751.72648053   27.40131577   86.44080451   96.32016375   32.96202342
  896.86795187  775.9418615  2439.15578555]"
151,8550,1e+20,101808.16847606511,716.3754534721375,20.043502410095765,70.9826760063053,28.934656425241,-11172.205078125,44311.28515625,21252.0546875,23059.23046875,-6032.7802734375,17556.6953125,4615.9072265625,12940.7880859375,-22126.5546875,20882.478515625,4146.92236328125,852.2626135144254,739.14453,852.9894700243813,"[1751.72648053   27.40131577   86.44080451   96.32016375   32.96202342
  896.86795187  775.9418615  2439.15578555]"
161,9050,17237304.71151193,99165.28556591272,762.8973591327667,10.638010734860295,78.5658930694216,20.20497967434685,-12177.546875,45078.51953125,21325.126953125,23753.392578125,-8420.568359375,20968.103515625,5415.265625,15552.837890625,-23452.494140625,21723.01953125,5764.91650390625,851.5801771270825,738.6657,852.1608098628874,"[1755.89587673   26.33015337   86.94393255   90.37076418   35.31302191
  792.57292281  833.86337757 2427.14038045]"
171,9550,1e+20,99165.28556591272,808.7748546600342,4.460148691892779,67.36614494957428,10.670213226974495,-11793.521484375,44769.76171875,21522.2421875,23247.51953125,-7469.61083984375,20760.92578125,5589.2421875,15171.68359375,-22276.36328125,20808.45703125,4893.02392578125,852.2907818209999,747.08484,851.6452320447935,"[1755.89587673   26.33015337   86.94393255   90.37076418   35.31302191
  792.57292281  833.86337757 2427.14038045]"
181,10050,1e+20,99165.28556591272,854.6121776103973,1.3471497050478836,69.87115599415745,4.475892910926074,-12397.833984375,45464.58203125,21191.62890625,24272.953125,-5515.96337890625,17023.9140625,4576.7763671875,12447.1376953125,-22499.615234375,20990.57421875,5030.138671875,853.0118128947321,744.1685,852.2845986686065,"[1755.89587673   26.33015337   86.94393255   90.37076418   35.31302191
  792.57292281  833.86337757 2427.14038045]"
191,10550,1e+20,99165.28556591272,900.0409471988678,1.3483830459938766,66.01385814549602,1.3471497050478836,-12342.7958984375,46972.91796875,22653.779296875,24319.138671875,-8417.3544921875,20004.681640625,4552.31494140625,15452.3671875,-23678.7890625,22227.705078125,4836.94482421875,853.3257059030396,744.502,853.0752935565415,"[1755.89587673   26.33015337   86.94393255   90.37076418   35.31302191
  792.57292281  833.86337757 2427.14038045]"
201,11050,1e+20,99165.28556591272,944.8774378299713,13.004067995833324,64.50875515708603,1.639676363954347,-12223.310546875,45835.859375,21706.1875,24129.671875,-8295.24609375,18729.884765625,3492.69677734375,15237.1875,-22440.35546875,21389.37890625,3503.25732421875,851.669613934544,745.7415,853.1719364802652,"[1755.89587673   26.33015337   86.94393255   90.37076418   35.31302191
  792.57292281  833.86337757 2427.14038045]"
211,11550,1e+20,99165.28556591272,989.9898176193237,11.600859206627389,75.91602825013734,13.260173351245543,-12786.0048828125,45225.25390625,20089.2734375,25135.98046875,-9351.26953125,22522.4140625,5607.423828125,16914.990234375,-21483.783203125,19688.86328125,5983.0654296875,851.5606048712184,744.7831,851.5451167004994,"[1755.89587673   26.33015337   86.94393255   90.37076418   35.31302191
  792.57292281  833.86337757 2427.14038045]"
221,12050,1e+20,96287.59019071699,1033.6410493850708,11.691143039786995,67.46944056071239,11.885113015402599,-12694.611328125,45498.7578125,20716.517578125,24782.240234375,-4425.16552734375,15721.8955078125,4756.4130859375,10965.482421875,-21621.171875,20288.166015625,4443.35107421875,851.9868159813872,739.8439,851.5489618246237,"[1783.85098366   26.83446462   86.83838691   90.9903533    35.26484922
  854.27552015  833.883344   2422.85067353]"
231,12550,1e+20,93593.84040920124,1077.5357899665833,11.508530482485499,63.95825424391674,12.066815004705123,-11440.6298828125,45367.15234375,21911.76171875,23455.390625,-6523.95361328125,18028.162109375,4159.6962890625,13868.4658203125,-21280.431640625,20202.341796875,3593.629638671875,852.4534619612056,743.5095,851.986801089476,"[1760.89787658   26.66788707   86.94057578   90.77782941   35.27482026
  836.66134044  833.86556351 2426.43759976]"
241,13050,1e+20,93523.97927543249,1121.0791776180267,10.430309303533614,75.56874766431719,11.81842583449937,-12466.9609375,45537.953125,21010.04296875,24527.91015625,-7314.357421875,18680.25,4978.1298828125,13702.1201171875,-22335.59765625,20903.841796875,4772.521484375,852.9577994045566,741.5115,852.4969745016001,"[1773.80431978   26.65852998   86.93537131   90.60921811   35.30227948
  830.72909751  833.87978973 2426.43604988]"
251,13550,1e+20,93322.40328393664,1164.855283498764,9.5864572639781,79.83317546909012,10.573686200111721,-12567.93359375,45989.328125,21259.74609375,24729.58203125,-6549.51904296875,18909.69921875,4866.9990234375,14042.7001953125,-22295.578125,20895.71875,4666.19677734375,853.1116198846381,741.0204,852.949938058079,"[1761.65545015   26.66543304   86.93844141   90.64551261   35.29002506
  831.70836013  833.86941143 2426.43686547]"
261,14050,1e+20,93294.96855102167,1208.5031368732452,8.145624288040755,77.29382879891757,9.739203073573377,-12786.265625,45007.26953125,20045.82421875,24961.4453125,-10527.46875,22506.11328125,4909.23388671875,17596.87890625,-22878.4375,21303.6328125,5249.34814453125,853.095899249516,747.57965,853.1155270551237,"[1766.16262911   26.66256355   86.93559241   90.61375543   35.29586277
  831.57262844  833.87580471 2426.43669298]"
271,14550,1e+20,93293.42993596535,1251.4656620025635,6.820164107929382,72.86582897395672,8.319817992653428,-12654.712890625,44929.4765625,19996.962890625,24932.513671875,-4677.25732421875,15812.3955078125,4686.60986328125,11125.78515625,-19786.865234375,18645.041015625,3806.079833984375,852.9835211621415,751.78015,853.1242755976567,"[1764.75163927   26.66393957   86.9361033    90.62337934   35.29183707
  831.65327992  833.87062115 2426.43670628]"
281,15050,1e+20,92639.80046596858,1294.7702555656433,4.971675468352357,66.73639885019742,6.95299419674572,-13345.8466796875,45845.078125,19665.599609375,26179.478515625,-6833.5546875,17655.037109375,4073.954833984375,13581.08203125,-20677.7265625,19453.17578125,4081.83251953125,852.520352718835,747.20013,852.8859889009535,"[1767.66537424   26.742168     86.87374442   90.60183557   35.28914286
  824.81271108  833.87974625 2425.09765252]"
291,15550,1e+20,92639.80046596858,1337.7556457519531,2.1324502935840033,62.07182698941694,5.012475164136855,-13200.5263671875,46251.7890625,19913.83984375,26337.94921875,-6330.8671875,19228.37890625,5937.458984375,13290.919921875,-20812.484375,19215.4609375,5323.4091796875,851.6073764637288,746.70746,852.4253184114025,"[1767.66537424   26.742168     86.87374442   90.60183557   35.28914286
  824.81271108  833.87974625 2425.09765252]"
301,16050,1e+20,92639.80046596858,1380.4847848415375,1.1267938926874035,57.57732141497016,2.145527324584946,-14508.2919921875,44348.8828125,16510.376953125,27838.505859375,-6092.3408203125,16783.197265625,4088.804443359375,12694.392578125,-17869.1328125,16608.337890625,4202.6484375,849.8643542788012,747.404,851.5351691037536,"[1767.66537424   26.742168     86.87374442   90.60183557   35.28914286
  824.81271108  833.87974625 2425.09765252]"
311,16550,1e+20,92639.80046596858,1423.1277551651,0.5593578813852296,70.16069518269485,1.1455184386365196,-14333.0048828125,43490.25,15493.63671875,27996.61328125,-7666.91845703125,18828.33984375,4804.54150390625,14023.798828125,-16612.9140625,15272.9580078125,4466.5185546875,849.2205475315914,741.494,849.6284122455339,"[1767.66537424   26.742168     86.87374442   90.60183557   35.28914286
  824.81271108  833.87974625 2425.09765252]"
321,17050,1e+20,92449.72022760066,1465.5453851222992,0.2423186125726595,72.20137274286459,0.5598574440737065,-13882.880859375,42488.953125,15483.625,27005.328125,-8434.5166015625,19356.048828125,4559.498046875,14796.55078125,-17468.8125,15930.8720703125,5126.46875,848.9527685925099,744.0977,849.2167047596424,"[1767.69303293   26.75939409   86.87832476   90.61528928   35.30408582
  825.8977529   833.97907856 2425.48286827]"
331,17550,1e+20,92449.72022760066,1508.1146402359009,0.14613687771291403,68.78346303814413,0.2423186125726595,-14884.0703125,42362.7890625,13994.7998046875,28367.98828125,-6844.5146484375,17582.962890625,3779.35595703125,13803.607421875,-16769.72265625,15529.533203125,4133.96435546875,848.9952665959817,744.303,848.9235253520573,"[1767.69303293   26.75939409   86.87832476   90.61528928   35.30408582
  825.8977529   833.97907856 2425.48286827]"
341,18050,1e+20,92449.72022760066,1550.4463427066803,0.09999400154540096,66.302738521738,0.14649386346224058,-13837.615234375,42115.92578125,15148.357421875,26967.568359375,-6883.005859375,17866.103515625,4661.72998046875,13204.373046875,-15666.1708984375,14300.7958984375,4551.2490234375,848.6987139133859,741.3041,848.9694201032823,"[1767.69303293   26.75939409   86.87832476   90.61528928   35.30408582
  825.8977529   833.97907856 2425.48286827]"
351,18550,1e+20,92449.72022760066,1592.7809610366821,0.09826232843994313,72.00602717152913,0.10125708791390574,-14565.3701171875,41471.41796875,13667.4677734375,27803.94921875,-7895.6689453125,19169.68359375,4674.02685546875,14495.65625,-14986.099609375,13559.7470703125,4754.50732421875,848.7642943171345,741.91406,848.6912489529506,"[1767.69303293   26.75939409   86.87832476   90.61528928   35.30408582
  825.8977529   833.97907856 2425.48286827]"
361,19050,1e+20,92145.10587632562,1634.8144307136536,0.22955945645693066,68.33489592890145,0.10324341735857938,-14885.16796875,41527.875,13258.9482421875,28268.92578125,-8382.181640625,19913.951171875,4299.64697265625,15614.3046875,-15712.4140625,14317.990234375,4648.078125,848.8383500967697,740.81195,848.7685728060953,"[1767.33582156   26.81208869   86.88603639   90.601953     35.30452637
  826.08706227  833.87894606 2425.91285002]"
371,19550,1e+20,92145.10587632562,1676.5561373233795,0.21022255871109707,62.939073816007664,0.2717198285508487,-13337.4375,41979.35546875,15547.515625,26431.83984375,-6469.5810546875,18139.677734375,4690.6611328125,13449.0166015625,-15514.98046875,14373.20703125,3805.909912109375,848.8257198727599,744.2199,848.8531111354611,"[1767.33582156   26.81208869   86.88603639   90.601953     35.30452637
  826.08706227  833.87894606 2425.91285002]"
381,20050,19533946.12471881,92024.32141201753,1718.3239831924438,0.12503482992462397,70.42564524172396,0.21037339279615605,-13583.9814453125,42695.6015625,15830.2978515625,26865.3046875,-7713.74658203125,20487.943359375,5197.17822265625,15290.765625,-16684.044921875,15164.2470703125,5065.9931640625,848.7778914866783,747.2582,848.8225521566618,"[1767.59832511   26.88105822   86.88078328   90.74899717   35.30141162
  826.39449385  834.16605473 2425.92948584]"
391,20550,1e+20,91908.65061612234,1760.0312654972076,0.09007820074370093,75.25560442494883,0.1301665734878684,-14497.853515625,42261.61328125,14303.708984375,27957.904296875,-5139.5322265625,14790.123046875,3881.0712890625,10909.0517578125,-15402.8603515625,14220.1279296875,3942.44189453125,848.7765928561186,743.8533,848.7802457697837,"[1766.46538288   26.77199595   86.88723266   90.62504883   35.49801546
  832.44224432  833.92017944 2425.85189066]"
401,21050,1e+20,91908.65061612234,1802.0866105556488,0.06259148563580856,68.5041609817859,0.09130516685484187,-14877.634765625,42418.1015625,14220.845703125,28197.255859375,-6057.35791015625,17777.05859375,4543.75634765625,13233.302734375,-16029.3701171875,14671.841796875,4525.09423828125,848.771268145641,743.225,848.7762438730643,"[1766.46538288   26.77199595   86.88723266   90.62504883   35.49801546
  832.44224432  833.92017944 2425.85189066]"
411,21550,18856863.355545245,91775.66121089272,1843.5472025871277,0.017685904038450474,73.68662675708087,0.07139018408004043,-13762.4228515625,41991.37890625,14841.92578125,27149.453125,-5655.59716796875,15280.0869140625,3390.32861328125,11889.7578125,-16684.318359375,15622.91015625,3538.028076171875,848.7694559526302,746.4942,848.7685713153788,"[1766.9464759    26.87932776   86.88431088   90.69880726   35.41123923
  827.35850732  834.13946066 2425.87505389]"
