iter,fes,curr_bestf,bestf,time,distance_history,distance_gen,distance_train,d1_loss,d1_real,d1_fake,d1_Wdistance,d2_loss,d2_real,d2_fake,d2_Wdistance,g_loss,g_d1_loss,g_d2_loss,spread_history,spread_gen,spread_train,best_x
0,1000,642763.2,642763.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1337.9664     25.262085   87.05351   205.86221     9.286302  378.6096
 1628.8242   1676.099   ]"
1,1100,11229290.489793913,642763.1875,6.837120532989502,25.360107890826782,38.55925573067406,25.360107890826782,-3460.09423828125,4132.072265625,-3516.12890625,7648.201171875,-5044.818359375,8771.7216796875,-780.6597900390625,9552.3818359375,4010.259033203125,-3835.400634765625,-1165.7222900390625,751.33746,701.65717,751.33746,"[1337.9664     25.262085   87.05351   205.86221     9.286302  378.6096
 1628.8242   1676.099   ]"
11,2100,11381015.647757431,642763.1875,83.9583420753479,25.964891438201988,40.726675652658116,27.74370676152195,-1251.930908203125,-20235.51953125,-22887.423828125,2651.904296875,-4693.34765625,8749.3310546875,-826.0142822265625,9575.345703125,23336.912109375,-23130.3671875,-1376.9710693359375,694.4503623933903,701.24475,699.2351,"[1337.96643066   25.26208496   87.05351257  205.86221313    9.28630161
  378.60958862 1628.82421875 1676.09899902]"
21,3100,10457785.051723676,622965.8672931283,160.93520045280457,27.31734565582833,42.91066466123307,25.91136355248499,-2699.44873046875,-23903.97265625,-29483.021484375,5579.048828125,-6025.537109375,8865.9384765625,-1792.7310791015625,10658.669921875,29699.736328125,-29482.68359375,-1447.0233154296875,701.5692461220395,701.5754,696.041386455343,"[1408.65418372   31.94494918   87.62243609  200.80799565   10.72206129
 1198.91867547  794.70337907 2272.53981866]"
31,4100,11932575.867102338,334719.0363390191,237.30664730072021,47.91462367136033,38.802694149817306,29.65961345502785,-1720.527587890625,-21464.978515625,-26280.962890625,4815.984375,-4433.04833984375,9551.3095703125,-128.3865203857422,9679.6962890625,26196.841796875,-26183.826171875,-86.76549530029297,723.6617895932291,701.87897,706.1177228352378,"[1300.50580064   24.11079402   85.68182167   72.3440766    34.14502834
  766.29769303 1251.50840896 2222.48293108]"
41,5100,10951751.680871932,334719.0363390191,313.57131934165955,87.63814479081702,41.27236917048487,55.56138568600708,-3429.30810546875,1217.4727783203125,-4581.458984375,5798.931640625,-6039.4951171875,9929.91796875,-971.2870483398438,10901.205078125,5222.611328125,-5025.31396484375,-1315.3165283203125,740.7906645759813,702.82294,726.5567206324697,"[1300.50580064   24.11079402   85.68182167   72.3440766    34.14502834
  766.29769303 1251.50840896 2222.48293108]"
51,6100,9666511.067583714,334719.0363390191,390.39143896102905,72.98351685986486,40.212408661408865,88.14534386934827,-1679.26025390625,9356.11328125,5048.865234375,4307.248046875,-5792.341796875,8550.29296875,-1352.031005859375,9902.32421875,-4323.8798828125,4617.41357421875,-1956.891845703125,754.0743867416037,700.93475,742.5123001524718,"[1300.50580064   24.11079402   85.68182167   72.3440766    34.14502834
  766.29769303 1251.50840896 2222.48293108]"
61,7100,8508226.050268898,225062.9429466173,466.267053604126,59.33785818897213,42.376771534196415,73.55112393083787,-1918.33837890625,17733.603515625,13435.46875,4298.134765625,-5688.86083984375,8253.4482421875,-1623.864013671875,9877.3125,-13139.091796875,13371.037109375,-1546.3028564453125,760.1751090434154,702.836,754.8054423935116,"[1370.19931229   28.08100626   86.30458765  106.76549096   16.39311795
 1166.02243742  744.1322821  2439.37688336]"
71,8100,11561338.127270907,225062.9429466173,541.8122026920319,41.5217744955963,44.61945247175686,59.83785732500536,-3405.339599609375,21118.189453125,15305.0693359375,5813.1201171875,-4891.10107421875,9378.39453125,-337.828125,9716.22265625,-15496.90234375,15561.7041015625,-432.01416015625,766.5418687372149,702.75336,760.4192500785514,"[1370.19931229   28.08100626   86.30458765  106.76549096   16.39311795
 1166.02243742  744.1322821  2439.37688336]"
81,9100,9497869.148111572,145454.0934338201,616.668511390686,19.588713035118424,38.54113481797113,41.838791160694846,-3305.175537109375,23421.8984375,17226.037109375,6195.861328125,-3881.326171875,6388.611328125,-1436.17333984375,7824.78466796875,-16944.193359375,17161.833984375,-1450.9312744140625,774.4952136911637,702.2893,767.171931281225,"[1317.73978854   21.51404242   87.16887511   85.05566801   35.37739745
 1117.23226829  948.74281413 2357.71330423]"
