iter,fes,curr_bestf,bestf,time,distance_history,distance_gen,distance_train,d1_loss,d1_real,d1_fake,d1_Wdistance,d2_loss,d2_real,d2_fake,d2_Wdistance,g_loss,g_d1_loss,g_d2_loss,spread_history,spread_gen,spread_train,best_x
161,8200,1559215.1465472686,201733.8125,737.6715805530548,59.02002498504974,55.0741445073307,59.02002498504974,-4505.544921875,25647.263671875,18980.830078125,6666.43359375,-4604.71630859375,29609.255859375,20223.26953125,9385.986328125,-24474.5078125,18583.42578125,19636.94140625,728.69257,679.31396,728.69257,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
171,8700,1835323.8406691009,201733.8125,788.2131495475769,61.54361570105371,61.27471332507018,61.54361570105371,-4328.3701171875,26912.349609375,19586.111328125,7326.23828125,-5241.8271484375,31858.693359375,21590.455078125,10268.23828125,-26345.0625,19736.21875,22029.478515625,728.9843,672.9901,728.9843,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
181,9200,1573836.6674404957,201733.8125,832.9795954227448,64.51895909363009,58.57740837181794,64.51895909363009,-3514.974365234375,27171.935546875,21283.2109375,5888.724609375,-4314.72998046875,29121.69140625,19945.66796875,9176.0234375,-27007.705078125,21102.60546875,19683.6640625,730.15625,673.16974,730.15625,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
191,9700,1652838.9276355596,201733.8125,879.6777803897858,66.35302632180769,61.745316646671455,66.35302632180769,-3417.824462890625,26129.353515625,20551.0625,5578.291015625,-5223.01171875,29476.44140625,19493.990234375,9982.451171875,-26285.01953125,20468.591796875,19388.08984375,730.5734,676.16785,730.5734,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
201,10200,1588771.7077371718,201733.8125,930.2418601512909,68.59174791179262,62.580016183424505,68.59174791179262,-1149.666259765625,24326.751953125,21072.125,3254.626953125,-4577.38671875,30237.314453125,20360.677734375,9876.63671875,-27206.876953125,21050.12890625,20522.4921875,731.3695,676.6607,731.3695,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
211,10700,1451675.3565779086,201733.8125,980.8523631095886,70.21797184575195,54.248349744018334,70.21797184575195,-5295.2587890625,28816.25390625,20566.25390625,8250.0,-6409.84033203125,32014.79296875,20728.7109375,11286.08203125,-26634.962890625,20481.111328125,20512.837890625,732.155,672.0271,732.155,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
221,11200,1795617.7017691669,201733.8125,1029.8443822860718,69.68433699063698,58.66191109028354,69.68433699063698,-3068.976806640625,25259.345703125,19861.35546875,5397.990234375,-5477.123046875,30253.623046875,19790.611328125,10463.01171875,-25392.28125,19523.1875,19563.642578125,732.31134,671.8564,732.31134,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
231,11700,1804409.8107461778,201733.8125,1068.9018647670746,71.02871458958334,56.24762755044153,71.02871458958334,-4336.68310546875,27476.44921875,20042.00390625,7434.4453125,-4387.513671875,27442.466796875,18359.833984375,9082.6328125,-25923.33984375,20316.560546875,18689.263671875,733.0717,673.6068,733.0717,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
241,12200,1458567.2230799566,201733.8125,1108.298632144928,70.09147734954745,63.445323298799906,70.09147734954745,-2644.908447265625,25091.857421875,19939.16015625,5152.697265625,-3727.51220703125,28332.3984375,19403.00390625,8929.39453125,-25990.513671875,20112.39453125,19593.728515625,733.8674,672.9763,733.8674,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
251,12700,1560205.1399453173,201733.8125,1147.1051936149597,69.63534548439979,56.16504662224344,69.63534548439979,-3593.566162109375,27452.65625,21180.98828125,6271.66796875,-6252.3388671875,30351.39453125,19344.990234375,11006.404296875,-26670.984375,20888.8671875,19273.724609375,734.71277,678.2348,734.71277,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
261,13200,1987506.8076217843,201733.8125,1185.6750557422638,72.90052215188321,56.42663710357633,72.90052215188321,-2660.668701171875,26237.51171875,21314.1015625,4923.41015625,-6716.35986328125,31595.46484375,19495.474609375,12099.990234375,-27180.83984375,21295.748046875,19616.974609375,735.92126,673.7722,735.92126,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
271,13700,1416519.5275806251,201733.8125,1224.3461289405823,72.93984404646791,64.13214798109401,72.93984404646791,-2819.982177734375,27082.154296875,21552.90234375,5529.251953125,-7055.02392578125,30972.8203125,19161.74609375,11811.07421875,-27132.595703125,21400.798828125,19105.990234375,735.85187,673.2783,735.85187,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
281,14200,1358834.1912918738,201733.8125,1262.9073946475983,71.93580714149277,59.96377566281726,71.93580714149277,-4136.7470703125,30365.3359375,23205.455078125,7159.880859375,-7623.63916015625,32446.83984375,19848.537109375,12598.302734375,-28837.83984375,22926.01953125,19706.0703125,737.20605,673.31506,737.20605,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
291,14700,1712640.5962071593,201733.8125,1301.6601617336273,71.2298755013884,52.773358068284814,71.2298755013884,-2941.9296875,28975.607421875,22940.25,6035.357421875,-6125.533203125,29792.375,18690.587890625,11101.787109375,-28823.822265625,23158.8828125,18883.1328125,738.35675,671.1593,738.35675,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
301,15200,1353948.9664933595,201733.8125,1340.679937362671,76.28092415395636,60.805567726638145,76.28092415395636,-1210.5908203125,25238.3359375,21900.197265625,3338.138671875,-5845.751953125,29610.6796875,18976.369140625,10634.310546875,-27639.177734375,21921.048828125,19060.427734375,738.9296,675.9021,738.9296,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
311,15700,1426354.8623234332,201733.8125,1379.8469059467316,80.24948155797884,58.6653073588966,80.24948155797884,-3137.230224609375,29824.66796875,23479.8046875,6344.86328125,-5633.70947265625,30652.966796875,20347.875,10305.091796875,-29600.828125,23533.888671875,20223.126953125,739.4313,672.3426,739.4313,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
321,16200,1631554.8468050885,201733.8125,1419.1448171138763,81.83241829999642,55.84712130972943,81.83241829999642,-5140.533203125,33002.96484375,24327.927734375,8675.037109375,-4490.2783203125,27875.865234375,18512.59765625,9363.267578125,-30044.044921875,24464.876953125,18597.224609375,741.2495,676.0805,741.2495,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
331,16700,1950822.0683556036,201733.8125,1458.2471783161163,85.42281527005623,57.09177754622903,85.42281527005623,-2863.478759765625,30123.900390625,24203.63671875,5920.263671875,-5083.3759765625,28721.064453125,18814.39453125,9906.669921875,-29779.3984375,24142.986328125,18788.041015625,741.7847,673.0918,741.7847,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
341,17200,1812143.1520404327,201733.8125,1497.0683500766754,92.39593707850086,58.027640755522654,92.39593707850086,-2655.399169921875,30877.580078125,25197.111328125,5680.46875,-6936.9150390625,31937.208984375,19970.43359375,11966.775390625,-31753.2890625,25568.52734375,20615.875,742.5859,672.62085,742.5859,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
351,17700,1817043.553137413,201733.8125,1535.8041183948517,98.2486874572886,53.37496089704109,98.2486874572886,-3657.225341796875,31339.96484375,24078.916015625,7261.048828125,-5458.1767578125,30496.763671875,20150.69140625,10346.072265625,-29512.873046875,23649.904296875,19543.228515625,742.5269,673.1978,742.5269,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
361,18200,1936558.2595564537,201733.8125,1574.8575761318207,104.02129378160106,58.08263826320908,104.02129378160106,-3373.419921875,30184.400390625,23400.04296875,6784.357421875,-5800.35107421875,29545.138671875,18740.912109375,10804.2265625,-27796.87890625,22421.267578125,17918.705078125,742.7254,673.70905,742.7254,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
371,18700,1848531.7699860653,201733.8125,1613.9129621982574,110.49895912857416,49.52625838608303,110.49895912857416,-5805.375,33272.8125,23837.642578125,9435.169921875,-7017.01025390625,31603.83203125,19257.642578125,12346.189453125,-29813.775390625,23978.251953125,19451.744140625,743.0827,673.2188,743.0827,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
381,19200,1915711.1544171344,201733.8125,1652.9944894313812,114.57844805063637,54.59575198036262,114.57844805063637,-2864.068359375,29354.26171875,22979.998046875,6374.263671875,-5602.14892578125,29838.208984375,19669.962890625,10168.24609375,-29296.21875,23351.58984375,19815.431640625,743.9102,675.10156,743.9102,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
391,19700,1641370.1883398378,201733.8125,1691.9274809360504,119.2660682571414,53.30957146002334,119.2660682571414,-5469.90185546875,30931.283203125,22107.298828125,8823.984375,-4817.29345703125,27638.90625,18064.6640625,9574.2421875,-27358.6640625,21962.740234375,17986.412109375,744.1732,668.879,744.1732,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
401,20200,1077193.9742410844,201733.8125,1730.976901769638,119.09120693642971,53.755829811559586,119.09120693642971,-4270.72021484375,32546.166015625,24232.978515625,8313.1875,-6163.0986328125,31518.376953125,20220.177734375,11298.19921875,-29922.861328125,23930.388671875,19974.91015625,747.206,676.7974,747.206,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
411,20700,1422149.0666393593,201733.8125,1769.730533361435,121.66023699954808,54.11490784649481,121.66023699954808,-4787.1767578125,34007.3515625,25014.490234375,8992.861328125,-5791.19384765625,31296.3046875,20370.82421875,10925.48046875,-31107.265625,24985.076171875,20407.294921875,748.22784,672.3519,748.22784,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
421,21200,1827425.1123542394,201733.8125,1808.4381387233734,137.74464740043715,54.50365958931734,137.74464740043715,-3867.197509765625,33703.27734375,25972.8671875,7730.41015625,-5240.873046875,29709.123046875,19224.51171875,10484.611328125,-32247.6328125,26399.826171875,19492.689453125,749.6165,673.88837,749.6165,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
431,21700,1761764.8083702181,201733.8125,1847.1975886821747,153.88512094704691,56.5322761773373,153.88512094704691,-5646.89453125,36285.234375,26436.17578125,9849.05859375,-5327.9169921875,30865.91015625,20418.89453125,10447.015625,-32367.8359375,26296.740234375,20236.98828125,750.2615,673.3377,750.2615,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
441,22200,1835812.664118169,201733.8125,1886.377830505371,154.07441249197205,58.95106051475134,154.07441249197205,-5338.482421875,38070.1875,27832.583984375,10237.603515625,-7988.92041015625,33039.27734375,20212.0859375,12827.19140625,-33865.953125,27749.95703125,20386.650390625,753.1815,674.43585,753.1815,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
451,22700,1751383.6539107582,201733.8125,1925.4008910655975,160.65746968281684,59.88389312274091,160.65746968281684,-4707.42822265625,36104.07421875,27261.330078125,8842.744140625,-5100.3876953125,30770.19140625,20414.08203125,10356.109375,-33718.140625,27540.669921875,20591.568359375,753.45135,674.09186,753.45135,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
461,23200,1528421.0243146715,201733.8125,1964.5398995876312,171.40520168272772,55.6850731803367,171.40520168272772,-4580.86181640625,36374.94140625,27398.58203125,8976.359375,-4462.12109375,30288.708984375,21426.392578125,8862.31640625,-34607.51953125,28034.66796875,21909.50390625,754.13214,675.7292,754.13214,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
471,23700,1647917.6783156632,201733.8125,2003.8302283287048,211.43192678894613,53.82503266666353,211.43192678894613,-4849.33984375,37756.953125,28680.587890625,9076.365234375,-4201.1435546875,28875.556640625,19942.07421875,8933.482421875,-34785.2109375,28750.681640625,20115.099609375,755.9769,673.10767,755.9769,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
481,24200,1760416.7974942687,201733.8125,2042.9384512901306,229.48329017492836,57.10517313461664,229.48329017492836,-4892.3740234375,37443.3828125,28020.53125,9422.8515625,-5074.56298828125,29328.919921875,19750.07421875,9578.845703125,-34244.234375,28221.228515625,20076.689453125,756.1725,676.189,756.1725,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
491,24700,1703348.9245967448,201733.8125,2082.2767300605774,252.96009707581874,50.56437161205596,252.96009707581874,-4870.19384765625,37927.1953125,27784.3359375,10142.859375,-6012.5361328125,31728.248046875,20773.697265625,10954.55078125,-34010.43359375,27793.623046875,20722.705078125,756.87396,673.97644,756.87396,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
501,25200,1294604.876688426,201733.8125,2121.480741739273,275.69865901825085,54.273317688425976,275.69865901825085,-6257.53955078125,39415.03515625,28341.962890625,11073.072265625,-5301.23583984375,30071.8046875,19868.35546875,10203.44921875,-34334.74609375,28345.208984375,19965.119140625,757.8805,676.79584,757.8805,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
511,25700,1537958.7372749338,201733.8125,2163.8693566322327,282.35121928464406,57.26714736091111,282.35121928464406,-9205.8701171875,43161.70703125,27770.1796875,15391.52734375,-5603.37548828125,30732.7734375,20023.87890625,10708.89453125,-34824.37890625,28585.77734375,20795.33203125,759.3437,669.2246,759.3437,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
521,26200,1803689.87660653,201733.8125,2207.9858963489532,305.8210007115995,50.88872300844482,305.8210007115995,-4815.5732421875,38161.46484375,28810.93359375,9350.53125,-4879.1318359375,29768.251953125,19869.517578125,9898.734375,-34917.0390625,28931.775390625,19950.875,760.28644,673.6364,760.28644,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
531,26700,1803962.1389625329,201733.8125,2246.983248949051,306.5040133929785,50.57017585561644,306.5040133929785,-6295.01611328125,39116.4765625,28254.779296875,10861.697265625,-4407.431640625,28514.4921875,19525.26953125,8989.22265625,-34213.75,28226.150390625,19958.66796875,761.6519,674.6028,761.6519,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
541,27200,1360235.8652988772,201733.8125,2285.929395675659,324.736821928013,52.172640791675086,324.736821928013,-5343.61181640625,40731.65234375,29679.0390625,11052.61328125,-5298.38720703125,29401.287109375,19555.12109375,9846.166015625,-35893.828125,29901.25390625,19975.2421875,763.17035,675.03357,763.17035,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
551,27700,1664482.9640556788,201733.8125,2324.8594903945923,347.6096580650954,60.625476605107764,347.6096580650954,-7279.197265625,40787.4375,28306.2578125,12481.1796875,-3524.541015625,28157.814453125,19718.9765625,8438.837890625,-33938.515625,28084.38671875,19513.763671875,764.5008,671.82666,764.5008,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
561,28200,1674063.9581722731,201733.8125,2363.602561712265,350.9207870214098,62.817252513457404,350.9207870214098,-4266.005859375,41534.140625,31728.990234375,9805.150390625,-4976.07568359375,29485.025390625,19569.83203125,9915.193359375,-37572.9609375,31688.6328125,19614.4296875,768.621,675.9016,768.621,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
571,28700,1987905.6501155628,201733.8125,2403.7228133678436,373.22693968321124,57.80328903915817,373.22693968321124,-5858.1259765625,42784.9609375,31387.041015625,11397.919921875,-4509.9833984375,31635.44140625,21453.923828125,10181.517578125,-37307.01171875,31027.53515625,20931.587890625,769.62665,674.92413,769.62665,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
581,29200,1465299.2150168188,201733.8125,2442.6157767772675,395.3577462392541,53.22986620821937,395.3577462392541,-6859.3369140625,44340.0390625,31048.205078125,13291.833984375,-4944.4189453125,29200.435546875,19503.216796875,9697.21875,-36985.14453125,31094.58203125,19635.2109375,770.7743,673.8044,770.7743,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
591,29700,1648374.9979920958,201733.8125,2481.5010924339294,399.5236819572568,56.387122382235376,399.5236819572568,-6393.283203125,46116.83203125,33693.3671875,12423.46484375,-3412.40966796875,29093.017578125,20287.068359375,8805.94921875,-39065.87109375,33160.8515625,19683.39453125,768.7676,674.39813,768.7676,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
601,30200,1801352.8495849504,201733.8125,2520.38574552536,399.5236819572568,54.554558430406104,399.5236819572568,-6971.68896484375,43878.12890625,31634.904296875,12243.224609375,-4458.345703125,29679.8984375,19937.908203125,9741.990234375,-38211.76953125,32173.529296875,20127.46484375,768.7676,673.98303,768.7676,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
611,30700,1494317.7106702218,201733.8125,2559.0902185440063,418.9766866867809,55.53129242846403,418.9766866867809,-6720.462890625,44433.10546875,32113.2421875,12319.86328125,-3669.634765625,28857.80859375,20425.6328125,8432.17578125,-38082.3984375,32035.916015625,20154.93359375,769.984,673.2039,769.984,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
621,31200,1860836.3522605342,201733.8125,2597.8798871040344,427.1034694975591,55.8466986138845,427.1034694975591,-6928.015625,45869.11328125,32817.97265625,13051.140625,-3931.71875,27588.2578125,18995.443359375,8592.814453125,-38747.9375,32983.0703125,19216.220703125,770.6646,668.73444,770.6646,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
631,31700,1755553.1455452638,201733.8125,2636.5359535217285,452.9163106484361,59.44394552526419,452.9163106484361,-8159.6162109375,46560.23828125,32645.583984375,13914.654296875,-5719.97802734375,30741.291015625,19459.73828125,11281.552734375,-38831.02734375,32947.30859375,19612.400390625,771.5612,676.6882,771.5612,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
641,32200,1644309.437440782,201733.8125,2675.4512810707092,479.12021969874246,54.30232748674035,479.12021969874246,-5554.6484375,44422.390625,32997.97265625,11424.41796875,-5912.27587890625,31069.91015625,20117.50390625,10952.40625,-38683.9921875,32740.9375,19810.18359375,772.7807,677.20905,772.7807,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
651,32700,1526513.7029355282,201733.8125,2714.2196798324585,479.12021969874246,58.62299382117511,479.12021969874246,-6267.8369140625,43528.91796875,31201.47265625,12327.4453125,-6062.919921875,31500.82421875,19758.37109375,11742.453125,-37713.140625,31646.806640625,20221.11328125,772.7807,678.9823,772.7807,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
661,33200,1673830.8998928634,201733.8125,2752.9620196819305,488.8976036991371,49.455851578403134,488.8976036991371,-5896.7177734375,46304.640625,34546.67578125,11757.96484375,-5699.4794921875,30209.353515625,19350.7734375,10858.580078125,-40546.16015625,34670.921875,19584.130859375,773.3004,676.7953,773.3004,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
671,33700,1162123.6142853482,201733.8125,2791.673278093338,518.3074356270614,60.33784859796852,518.3074356270614,-6727.40673828125,48400.265625,34872.12109375,13528.14453125,-3546.35498046875,29881.17578125,21238.271484375,8642.904296875,-41283.63671875,34915.4609375,21227.24609375,774.5673,673.61786,774.5673,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
681,34200,1338990.8371109604,201733.8125,2830.5846247673035,518.3074356270614,56.14171047864252,518.3074356270614,-6962.232421875,46002.3671875,33026.203125,12976.1640625,-3318.591796875,28039.583984375,19777.64453125,8261.939453125,-38473.1328125,32637.4375,19452.310546875,774.5673,673.1775,774.5673,"[1336.6333     36.154217   86.73889   106.23194    65.17997   855.9229
 1064.8344   2325.6545  ]"
